location_id,location_name,province,province_id,municipality,municipality_id,location_type,page,area
672085,Etang d'Arville (Gesves),Namur,24.0,Gesves (entité),43869.0,Gebied,146,"3,44 ha"
241534,Etang de Baronville,Namur,24.0,Beauraing (entité),43930.0,Gebied,146,"3,08 ha"
241339,Etang de Boeur,Luxembourg,26.0,Houffalize (entité),43921.0,Gebied,146,9.285 m2
241473,Etang de Borzée,Luxembourg,26.0,La Roche-en-Ardenne (entité),43925.0,Gebied,146,3.818 m2
241476,Etang de Buisson,Luxembourg,26.0,La Roche-en-Ardenne (entité),43925.0,Gebied,146,2.365 m2
241612,Etang de Chavanne,Luxembourg,26.0,Nassogne (entité),43929.0,Gebied,146,"4,74 ha"
241499,Etang de Comblinay,Liège,22.0,Hamoir (entité),43865.0,Gebied,146,5.730 m2
672086,Etang de Coubry (entre Rienne et Willerzie),Namur,24.0,Gedinne (entité),43942.0,Gebied,146,"5,31 ha"
241671,Etang de Dessily,Hainaut,23.0,Jurbise (entité),43832.0,Gebied,146,"5,77 ha"
685444,Etang de Failon,Namur,24.0,Havelange (entité),43884.0,Gebied,146,6.800 m2
241332,Etang de Filot,Liège,22.0,Hamoir (entité),43865.0,Gebied,146,2.158 m2
241566,Etang de Gerlinpont,Namur,24.0,Walcourt (entité),43909.0,Gebied,146,270 m2
241574,Etang de la Bocheroule,Namur,24.0,Ciney (entité),43908.0,Gebied,146,"1,45 ha"
241669,Etang de la Croix Jean Thirion,Luxembourg,26.0,Léglise (entité),43953.0,Gebied,146,"1,28 ha"
241596,Etang de la Galoperie,Namur,24.0,Couvin (entité),43932.0,Gebied,146,8.674 m2
72890,Etang de la Lobiette - Macquenoise,Hainaut,23.0,Momignies (entité),43941.0,Gebied,146,"3,77 ha"
241630,Etang de la vallée de la Gueule à La Calamine,Liège,22.0,Kelmis / La Calamine (entité),43723.0,Gebied,146,8.258 m2
241629,Etang de la vallée de la Gulp,Liège,22.0,Plombières (entité),43720.0,Gebied,146,1.302 m2
72775,Etang de la Vesprée - Escanaffles,Hainaut,23.0,Celles (entité),43726.0,Gebied,146,1.844 m2
252425,Etang de Launoy (réserve naturelle),Hainaut,23.0,Pont-à-Celles (entité),43831.0,project-Gebied,147,"11,68 ha"
71858,Etang de l'Illé - Etalle,Luxembourg,26.0,Etalle (entité),43963.0,project-Gebied,147,"76,52 ha"
241610,Etang de Malavisée,Namur,24.0,Houyet (entité),43919.0,Gebied,147,1.857 m2
241191,Etang de Michamps,Luxembourg,26.0,Bastogne (entité),43934.0,Gebied,147,2.372 m2
241423,Etang de Moussi,Luxembourg,26.0,Gouvy (entité),43916.0,Gebied,147,8.079 m2
241297,Etang de Noncelles,Brabant Wallon,25.0,Braine-l'Alleud (entité),43972.0,Gebied,147,3.278 m2
241443,Etang de Piétrebais,Brabant Wallon,25.0,Grez-Doiceau (entité),43716.0,Gebied,147,"3,03 ha"
672033,Etang de Pourrain (Gesves/Assesse),Namur,24.0,Gesves (entité),43869.0,Gebied,147,7.991 m2
252074,Etang de Saint-Séverin,Liège,22.0,Nandrin (entité),43833.0,Gebied,147,"2,82 ha"
241487,Etang de Sotrée,Liège,22.0,Neupré (entité),43825.0,Gebied,147,"1,72 ha"
672084,Etang de Tailfer (Maillen),Namur,24.0,Assesse (entité),43885.0,Gebied,147,"6,36 ha"
241572,Etang de Vincon,Namur,24.0,Ciney (entité),43908.0,Gebied,147,9.047 m2
72956,Etang de Virelles (réserve naturelle),Hainaut,23.0,Chimay (entité),43933.0,Gebied,147,"2,55 km2"
240813,Etang de Warnant,Namur,24.0,Anhée (entité),43903.0,project-Gebied,147,"7,05 ha"
241545,Etang de Wicourt,Luxembourg,26.0,Bastogne (entité),43934.0,Gebied,147,2.233 m2
722191,Etang des Canes (réserve naturelle),Luxembourg,26.0,—,,Gebied,147,"26,76 ha"
241518,Etang des Cortils,Liège,22.0,Blégny (entité),43753.0,Gebied,147,6.529 m2
241717,Etang des Echavées,Namur,24.0,Andenne (entité),43839.0,Gebied,147,8.134 m2
179113,Étang des Éplatis (Florenville),Luxembourg,26.0,Florenville (entité),43961.0,Gebied,147,"7,86 ha"
241576,Etang des Fonds de Leffe,Namur,24.0,Dinant (entité),43913.0,Gebied,147,1.804 m2
241611,Etang des Frères Cornet,Luxembourg,26.0,Nassogne (entité),43929.0,Gebied,147,"1,78 ha"
241385,Etang d'Izier,Luxembourg,26.0,Durbuy (entité),43877.0,Gebied,147,"1,01 ha"
179366,Etang du Bois de la Ville (Florennes),Namur,24.0,Florennes (entité),43911.0,Gebied,147,"21,42 ha"
241314,Etang du Bois de Sonmont,Namur,24.0,Houyet (entité),43919.0,Gebied,147,5.813 m2
241360,Etang du Bois Regné,Luxembourg,26.0,Houffalize (entité),43921.0,Gebied,147,3.216 m2
672731,étang du château d'Ochain,Liège,22.0,Clavier (entité),43868.0,Gebied,148,"2,78 ha"
72794,Etang du château du Fonteni - Péronnes-lez-Binche,Hainaut,23.0,Binche (entité),43873.0,Gebied,148,6.515 m2
241559,Etang du Chessi,Hainaut,23.0,Thuin (entité),43898.0,Gebied,148,"13,68 ha"
241593,Etang du Fond de Creppe,Liège,22.0,Spa (entité),43848.0,Gebied,148,3.814 m2
623726,Étang du Tri Marie Lineau - Gerpinnes,Hainaut,23.0,Gerpinnes (entité),43896.0,Gebied,148,"1,95 ha"
241718,Etang du Véru,Namur,24.0,Vresse-sur-Semois (entité),43951.0,Gebied,148,"2,65 ha"
241258,Etang du Vieux-Gauchy,Hainaut,23.0,Momignies (entité),43941.0,Gebied,148,"1,7 ha"
241214,Etang et mares de Fraire,Namur,24.0,Walcourt (entité),43909.0,Gebied,148,"3,11 ha"
179773,Etang et Ruisseau de Bilaude (Tenneville),Luxembourg,26.0,Tenneville (entité),43931.0,Gebied,148,"9,16 ha"
241510,Etang forestier à Clairheid,Luxembourg,26.0,Erezée (entité),43907.0,Gebied,148,5.571 m2
179369,Etang Lozet et prairies humides à l'aval (Saint-Hubert),Luxembourg,26.0,Saint-Hubert (entité),43939.0,Gebied,148,"7,0 ha"
72930,Etang Macar (réserve naturelle),Luxembourg,26.0,Bastogne (entité),43934.0,Gebied,148,"42,59 ha"
241306,Etang privé au pied du terril Saint-Charles,Hainaut,23.0,Dour (entité),43883.0,Gebied,148,191 m2
72875,Etang Radru - Lamorteau,Luxembourg,26.0,Rouvroy (entité),43970.0,Gebied,148,4.814 m2
241376,Etangs à Farnière,Luxembourg,26.0,Vielsalm (entité),43905.0,Gebied,148,"21,96 ha"
41877,"étangs autour de Rance (Chimay), site DHOE",Hainaut,23.0,Chimay (entité),43933.0,Gebied,148,"16,23 ha"
180078,Etangs Chanoine (Beauraing; Houyet),Namur,24.0,Beauraing (entité),43930.0,Gebied,148,"5,27 ha"
241542,Etangs d'Al Hé,Luxembourg,26.0,Bastogne (entité),43934.0,Gebied,148,"1,33 ha"
241475,Etangs de Bodaimont,Luxembourg,26.0,La Roche-en-Ardenne (entité),43925.0,Gebied,148,4.901 m2
241624,Etangs de Bohon,Luxembourg,26.0,Durbuy (entité),43877.0,Gebied,148,"1,53 ha"
72849,Etangs de Boneffe,Namur,24.0,Eghezée (entité),43787.0,Gebied,148,"13,42 ha"
704572,Etangs de Boneffe - N2000,Namur,24.0,Eghezée (entité),43787.0,Gebied,148,"6,06 ha"
241280,Etangs de Buissonville,Namur,24.0,Rochefort (entité),43923.0,Gebied,148,"8,07 ha"
241195,Etangs de Burnenville,Liège,22.0,Malmedy (entité),43841.0,Gebied,148,"5,25 ha"
241426,Etangs de Coeurcq,Brabant Wallon,25.0,Tubize (entité),43742.0,Gebied,148,"5,25 ha"
179271,Etangs de Conques (Florenville),Luxembourg,26.0,Florenville (entité),43961.0,Gebied,149,"54,19 ha"
241618,Etangs de Couturelle et environs,Namur,24.0,Mettet (entité),43895.0,Gebied,149,"3,13 ha"
241301,Etangs de Dion-Le-Mont,Brabant Wallon,25.0,Chaumont-Gistoux (entité),43749.0,Gebied,149,"1,47 ha"
241757,Etangs de Forêt,Liège,22.0,Trooz (entité),43810.0,Gebied,149,5.003 m2
180048,Etangs de Graide (Bièvre),Namur,24.0,Bièvre (entité),43947.0,Gebied,149,"8,09 ha"
43045,Etangs de la Batte - Battincourt,Luxembourg,26.0,Aubange (entité),43968.0,Gebied,149,"3,29 ha"
241744,Etangs de la Tannerie,Luxembourg,26.0,Martelange (entité),43955.0,Gebied,149,"2,58 ha"
241680,Etangs de Leers-le-Mèni,Hainaut,23.0,Froidchapelle (entité),43922.0,Gebied,149,"34,86 ha"
704500,Etangs de Longchamps et de Noville - N2000,Luxembourg,26.0,Bastogne (entité),43934.0,Gebied,149,"3,9 km2"
241446,Etangs de Longueville,Brabant Wallon,25.0,Grez-Doiceau (entité),43716.0,Gebied,149,"1,76 ha"
241543,Etangs de Moinet,Luxembourg,26.0,Bastogne (entité),43934.0,Gebied,149,"1,18 ha"
241402,Etangs de Rossignol,Luxembourg,26.0,Tintigny (entité),43960.0,Gebied,149,9.475 m2
241549,Etangs de Waltzing,Luxembourg,26.0,Arlon (entité),43962.0,Gebied,149,7.301 m2
241553,Etangs du Bois de Sainte-Cécile,Luxembourg,26.0,Florenville (entité),43961.0,Gebied,149,"7,21 ha"
241637,Etangs du Bois de Vieux Sart,Brabant Wallon,25.0,Chaumont-Gistoux (entité),43749.0,Gebied,149,"5,9 ha"
241569,Etangs du Château à Thy-le-Baudouin,Namur,24.0,Florennes (entité),43911.0,Gebied,149,"4,73 ha"
179884,Etangs du Domaine de Haugimont (Gesves),Namur,24.0,Gesves (entité),43869.0,Gebied,149,"9,75 ha"
241704,Etangs du Ruisseau de Fosses,Namur,24.0,Fosses-la-Ville (entité),43879.0,Gebied,149,"2,63 ha"
613852,étangs et friches du trilogiport,Liège,22.0,Oupeye (entité),43727.0,project-Gebied,149,"29,84 ha"
42440,Ethe,Luxembourg,26.0,Virton (entité),43966.0,Deelgemeente,149,"27,9 km2"
43046,Ethe (Etang De Laclaireau),Luxembourg,26.0,Virton (entité),43966.0,Gebied,149,"7,66 ha"
43048,Ethe (Etangs De Rabais),Luxembourg,26.0,Virton (entité),43966.0,Gebied,149,"6,89 ha"
43047,Ethe (Nouvel étang à Hamawée),Luxembourg,26.0,Virton (entité),43966.0,Gebied,149,"4,28 ha"
24364,Etikhove - Longkruidbosjes (Md-3),Oost-Vlaanderen,16.0,Maarkedal,24176.0,Gebied,149,"1,62 km2"
27526,Etikhove (Dg),Oost-Vlaanderen,16.0,Maarkedal,24176.0,Deelgemeente,149,"12,01 km2"
31352,Ettelgem - Put (PET),West-Vlaanderen,15.0,Oudenburg,24026.0,Gebied,150,"27,38 ha"
31350,Ettelgem - Roksem Put/Hoge Dijken (PRS),West-Vlaanderen,15.0,Oudenburg,24026.0,Gebied,150,"60,9 ha"
28871,Ettelgem - Weiden (WET),West-Vlaanderen,15.0,Oudenburg,24026.0,Gebied,150,"6,19 km2"
27233,Ettelgem (Dg),West-Vlaanderen,15.0,Oudenburg,24026.0,Deelgemeente,150,"7,93 km2"
24230,Etterbeek,Bruxelles / Brussel,19.0,Etterbeek,24230.0,Gemeente,150,"3,19 km2"
72766,Etterbeek - Parc Jean Félix Hap,Bruxelles / Brussel,19.0,Etterbeek,24230.0,Gebied,150,"4,61 ha"
672059,Etterbeek (Parc Léopold),Bruxelles / Brussel,19.0,—,,Gebied,150,"1,59 ha"
42753,Eugies,Hainaut,23.0,Frameries (entité),43881.0,Deelgemeente,150,"3,88 km2"
43544,Eupen,Liège,22.0,Eupen (entité),43769.0,Deelgemeente,150,"82,92 km2"
43769,Eupen (entité),Liège,22.0,Eupen (entité),43769.0,Gemeente,150,"95,84 km2"
43068,Eupen (Lac),Liège,22.0,Eupen (entité),43769.0,Gebied,150,"1,35 km2"
42199,Evegnée-Tignée,Liège,22.0,Soumagne (entité),43774.0,Deelgemeente,150,"2,86 km2"
42591,Evelette,Namur,24.0,Ohey (entité),43861.0,Deelgemeente,150,"13,71 km2"
27542,Everbeek (Dg),Oost-Vlaanderen,16.0,Brakel,24173.0,Deelgemeente,150,"13,7 km2"
623365,Everbeekse Bossen - Binchebeek,Oost-Vlaanderen,16.0,Brakel,24173.0,Gebied,150,"59,49 ha"
623360,Everbeekse Bossen - Fayte,Oost-Vlaanderen,16.0,Brakel,24173.0,Gebied,150,"4,18 ha"
623359,Everbeekse Bossen - Hayesbos,Oost-Vlaanderen,16.0,—,,Gebied,150,"1,82 km2"
623364,Everbeekse Bossen - Kalenberg,Oost-Vlaanderen,16.0,Brakel,24173.0,Gebied,150,"32,47 ha"
623358,Everbeekse Bossen - Steenbergbos,Oost-Vlaanderen,16.0,—,,Gebied,150,"95,34 ha"
623361,Everbeekse Bossen - Trimpont,Oost-Vlaanderen,16.0,Brakel,24173.0,Gebied,150,"1,48 km2"
623363,Everbeekse Bossen - Vallei van de Terkleppebeek,Oost-Vlaanderen,16.0,—,,Gebied,150,"1,48 km2"
24510,Everberg - Rotte Gaten,Vlaams-Brabant,20.0,Kortenberg,23385.0,Gebied,150,"98,97 ha"
23387,Everberg (Dg),Vlaams-Brabant,20.0,Kortenberg,23385.0,Deelgemeente,150,"14,53 km2"
23165,Evere,Bruxelles / Brussel,19.0,Evere,23165.0,Gemeente,150,"5,12 km2"
258055,Evere - Église Saint-Joseph/ Sint-Jozefkerk,Bruxelles / Brussel,19.0,Evere,23165.0,project-Gebied,150,628 m2
251599,Evere - Kerkhof van Brussel/Cimetière de Bruxelles,Bruxelles / Brussel,19.0,Evere,23165.0,Gebied,151,"77,34 ha"
32575,Evere - Moeraske,Bruxelles / Brussel,19.0,Evere,23165.0,Gebied,151,"53,91 ha"
24204,Evergem,Oost-Vlaanderen,16.0,—,,Gemeente,151,"75,2 km2"
675631,Evergem - Begraafplaats,Oost-Vlaanderen,16.0,Evergem,24204.0,Gebied,151,"1,37 ha"
30312,Evergem - Centrum (2110A),Oost-Vlaanderen,16.0,Evergem,24204.0,Gebied,151,"8,09 km2"
30311,Evergem - Heffink (2110B),Oost-Vlaanderen,16.0,Evergem,24204.0,Gebied,151,"4,42 km2"
240893,Evergem - Sluizeneiland Sinusbeheer (Ontoegankelijk),Oost-Vlaanderen,16.0,Evergem,24204.0,Gebied,151,4.203 m2
28739,Evergem (2110),Oost-Vlaanderen,16.0,Evergem,24204.0,Gebied,151,"12,51 km2"
42065,Evregnies,Hainaut,23.0,Estaimpuis (entité),43746.0,Deelgemeente,151,"3,73 km2"
42816,Evrehailles,Namur,24.0,Yvoir (entité),43901.0,Deelgemeente,151,"10,54 km2"
23611,Eynatten,Liège,22.0,Raeren (entité),43739.0,Deelgemeente,151,"14,59 km2"
604566,Ezemaal - Kerkhof,Vlaams-Brabant,20.0,Landen,23424.0,Gebied,151,1.136 m2
27790,Ezemaal (Dg),Vlaams-Brabant,20.0,Landen,23424.0,Deelgemeente,151,"3,32 km2"
179425,Fagne à Hayen (Sprimont),Liège,22.0,Sprimont (entité),43830.0,Gebied,151,"41,23 ha"
241353,Fagne de Banneux,Liège,22.0,Theux (entité),43823.0,Gebied,151,"13,32 ha"
43087,Fagne de Brackvenn,Liège,22.0,Eupen (entité),43769.0,Gebied,151,"3,69 km2"
179557,Fagne de Coirlet (Manhay),Luxembourg,26.0,Manhay (entité),43897.0,Gebied,151,"12,85 ha"
179775,Fagne de Falgaude (Tenneville),Luxembourg,26.0,Tenneville (entité),43931.0,Gebied,151,"6,02 ha"
179964,Fagne de Grand Biseu (Stavelot),Liège,22.0,Stavelot (entité),43856.0,Gebied,151,"55,2 ha"
179960,Fagne de Hargister (Malmedy),Liège,22.0,Malmedy (entité),43841.0,Gebied,151,"11,85 ha"
43088,Fagne de Kutenhart,Liège,22.0,Eupen (entité),43769.0,Gebied,151,"4,27 km2"
179924,Fagne de la Borne (Saint-Hubert),Luxembourg,26.0,Saint-Hubert (entité),43939.0,Gebied,151,"15,44 ha"
43082,Fagne de la Crépale,Liège,22.0,Lierneux (entité),43899.0,Gebied,151,"57,96 ha"
704481,Fagne de la Crépale et prairies de Malempré - N2000,Luxembourg,26.0,Lierneux (entité),43899.0,Gebied,151,"1,8 km2"
704487,Fagne de la Gotale et affluents du Ruisseau de Chavanne - N2000,Liège,22.0,Lierneux (entité),43899.0,Gebied,151,"1,78 km2"
43083,Fagne de la Goutte,Luxembourg,26.0,Manhay (entité),43897.0,Gebied,152,"81,58 ha"
179556,Fagne de la Goutte (Manhay),Luxembourg,26.0,Manhay (entité),43897.0,Gebied,152,"77,51 ha"
179498,Fagne de la Grosse Fontaine et Ruisseau de la Mauvaise Fagne (Etalle),Luxembourg,26.0,Etalle (entité),43963.0,Gebied,152,"1,47 km2"
179943,Fagne de la Hutte (Sainte-Ode),Luxembourg,26.0,Sainte-Ode (entité),43940.0,Gebied,152,"1,16 km2"
43090,Fagne de la Poleur,Liège,22.0,Malmedy (entité),43841.0,Gebied,152,"1,84 km2"
43089,Fagne de Malchamps,Liège,22.0,Spa (entité),43848.0,Gebied,152,"4,85 km2"
108337,Fagne de Nazieufa (réserve naturelle),Luxembourg,26.0,Manhay (entité),43897.0,Gebied,152,"37,59 ha"
179370,Fagne de Polleur à Hockai (Stavelot),Liège,22.0,Stavelot (entité),43856.0,Gebied,152,"50,12 ha"
108338,Fagne de Robièfa (réserve naturelle),Luxembourg,26.0,Manhay (entité),43897.0,Gebied,152,"29,78 ha"
108357,Fagne de Samrée (réserve naturelle),Luxembourg,26.0,La Roche-en-Ardenne (entité),43925.0,Gebied,152,"33,15 ha"
43091,Fagne de Steinley,Liège,22.0,Eupen (entité),43769.0,Gebied,152,"7,44 km2"
179265,Fagne de Warinsart (Libramont-Chevigny),Luxembourg,26.0,Libramont-Chevigny (entité),43945.0,Gebied,152,"27,62 ha"
179536,Fagne de Wignifa,Luxembourg,26.0,Manhay (entité),43897.0,Gebied,152,"13,07 ha"
180031,Fagne de Xhoffraix (Malmedy; Stavelot),Liège,22.0,Malmedy (entité),43841.0,Gebied,152,"43,03 ha"
179561,Fagne des Anomalies,Luxembourg,26.0,Libramont-Chevigny (entité),43945.0,Gebied,152,"31,11 ha"
108355,Fagne des Mochettes (prairie),Luxembourg,26.0,La Roche-en-Ardenne (entité),43925.0,Gebied,152,"20,34 ha"
43085,Fagne des Mochettes (réserve naturelle),Luxembourg,26.0,La Roche-en-Ardenne (entité),43925.0,Gebied,152,"82,96 ha"
108354,Fagne des Mochettes (tourbière),Luxembourg,26.0,La Roche-en-Ardenne (entité),43925.0,Gebied,152,"53,3 ha"
179519,Fagne du Bayehon (Malmedy),Liège,22.0,Malmedy (entité),43841.0,Gebied,152,"10,41 ha"
108333,Fagne du Grand Passage,Luxembourg,26.0,Houffalize (entité),43921.0,Gebied,152,"59,68 ha"
108341,Fagne du Pouhon amont,Luxembourg,26.0,Manhay (entité),43897.0,Gebied,152,"36,8 ha"
108342,Fagne du Pouhon aval,Luxembourg,26.0,Manhay (entité),43897.0,Gebied,152,"46,59 ha"
179560,Fagne du Pouhon (Manhay),Luxembourg,26.0,Manhay (entité),43897.0,Gebied,152,"57,32 ha"
108340,Fagne du Pouhon (réserve naturelle),Luxembourg,26.0,Manhay (entité),43897.0,Gebied,152,"80,92 ha"
179483,Fagne du Ri Baillet (Tenneville),Luxembourg,26.0,Tenneville (entité),43931.0,Gebied,152,"5,48 ha"
179774,Fagne du Rouge Poncé (Tenneville),Luxembourg,26.0,Tenneville (entité),43931.0,Gebied,153,"73,29 ha"
179962,Fagne Duzos Moûpa (Malmedy),Liège,22.0,Malmedy (entité),43841.0,Gebied,153,"37,61 ha"
179239,Fagne Hubert (Libin),Luxembourg,26.0,Libin (entité),43943.0,Gebied,153,"6,02 ha"
108344,Fagne Jean-Philippe (réserve naturelle),Luxembourg,26.0,Manhay (entité),43897.0,Gebied,153,"5,52 ha"
179782,Fagne Massa (Tenneville),Luxembourg,26.0,Tenneville (entité),43931.0,Gebied,153,"69,86 ha"
91181,Fagne Moré - Etalle,Luxembourg,26.0,Etalle (entité),43963.0,Gebied,153,"17,02 ha"
43086,Fagne Pierrard,Luxembourg,26.0,Virton (entité),43966.0,Gebied,153,"68,49 ha"
179785,Fagne Sainte-Gertrude (Tenneville),Luxembourg,26.0,Tenneville (entité),43931.0,Gebied,153,"11,66 ha"
179522,Fagne Wéry (Vaux-sur-Sûre),Luxembourg,26.0,Vaux-sur-Sûre (entité),43946.0,Gebied,153,"5,13 ha"
704495,Fagnes de Bihain - N2000,Luxembourg,26.0,Gouvy (entité),43916.0,Gebied,153,"7,04 km2"
179508,Fagnes de la Petite Roer (Waimes),Liège,22.0,Waimes (entité),43819.0,Gebied,153,"1,3 km2"
703060,Fagnes de la Polleur et de Malmedy - N2000,Liège,22.0,Malmedy (entité),43841.0,Gebied,153,"10,97 km2"
702722,Fagnes de la Roer - N2000,Liège,22.0,Bütgenbach (entité),43838.0,Gebied,153,"13,04 km2"
179688,Fagnes de la Vecquée (Stoumont),Liège,22.0,Stoumont (entité),43862.0,Gebied,153,"62,8 ha"
43092,"Fagnes de l'Eau Rouge (Setay, Fraineux, Neur Lowé)",Liège,22.0,Malmedy (entité),43841.0,Gebied,153,"7,93 km2"
704427,Fagnes de Malchamps et de Stoumont - N2000,Liège,22.0,Aywaille (entité),43842.0,Gebied,153,"9,86 km2"
704483,Fagnes de Samrée et de Tailles - N2000,Luxembourg,26.0,Houffalize (entité),43921.0,Gebied,153,"8,56 km2"
704476,Fagnes de Stavelot et vallée de l'Eau Rouge - N2000,Liège,22.0,Jalhay (entité),43809.0,Gebied,153,"12,64 km2"
179694,Fagnes d'Hi (Bastogne),Luxembourg,26.0,Bastogne (entité),43934.0,Gebied,153,"8,15 ha"
704414,Fagnes du Nord-Est - N2000,Liège,22.0,Eupen (entité),43769.0,Gebied,153,"23,63 km2"
42679,Fagnolle,Namur,24.0,Philippeville (entité),43926.0,Deelgemeente,153,"12,46 km2"
43770,Faimes (entité),Liège,22.0,—,,Gemeente,153,"28,42 km2"
42500,Falaën,Namur,24.0,Onhaye (entité),43912.0,Deelgemeente,153,"13,68 km2"
241260,Fal'djote,Namur,24.0,Doische (entité),43928.0,Gebied,153,3.119 m2
73178,Falemprise - Barrages de l'Eau d'Heure,Namur,24.0,Cerfontaine (entité),43924.0,Gebied,153,"56,38 ha"
676451,Falemprise Est - Barrages de l'Eau d'Heure,Namur,24.0,Cerfontaine (entité),43924.0,Gebied,154,"14,93 ha"
42602,Falisolle,Namur,24.0,Sambreville (entité),43859.0,Deelgemeente,154,"4,83 km2"
180023,Falizules (Aérodrome de Jéhonville) (Bertrix),Luxembourg,26.0,Bertrix (entité),43950.0,Gebied,154,"6,35 ha"
42266,Fallais,Liège,22.0,Braives (entité),43786.0,Deelgemeente,154,"6,99 km2"
42475,Falmagne,Namur,24.0,Dinant (entité),43913.0,Deelgemeente,154,"9,63 km2"
42476,Falmignoul,Namur,24.0,Dinant (entité),43913.0,Deelgemeente,154,"6,7 km2"
41905,Familleureux,Hainaut,23.0,Seneffe (entité),43812.0,Deelgemeente,154,"4,71 km2"
179238,Fange Bubu (Libin),Luxembourg,26.0,Libin (entité),43943.0,Gebied,154,"6,93 ha"
179100,Fange de Pansire (Stoumont),Liège,22.0,Stoumont (entité),43862.0,Gebied,154,"7,64 ha"
179204,Fange de Pisserotte (Houffalize; Gouvy; Vielsalm),Luxembourg,26.0,Vielsalm (entité),43905.0,Gebied,154,"2,06 km2"
179206,Fange de Straimont (Herbeumont),Luxembourg,26.0,Herbeumont (entité),43956.0,Gebied,154,"18,68 ha"
179254,Fange de Tailsus (Libin),Luxembourg,26.0,Libin (entité),43943.0,Gebied,154,"9,33 ha"
179272,Fange Mariette (Libin),Luxembourg,26.0,Libin (entité),43943.0,Gebied,154,"37,42 ha"
179654,Fanges de Paradis (Aywaille; Stoumont),Liège,22.0,Aywaille (entité),43842.0,Gebied,154,"64,69 ha"
704482,Fanges des sources de l'Aisne - N2000,Luxembourg,26.0,La Roche-en-Ardenne (entité),43925.0,Gebied,154,"6,0 km2"
43471,Farciennes,Hainaut,23.0,Farciennes (entité),43872.0,Deelgemeente,154,"9,39 km2"
43872,Farciennes (entité),Hainaut,23.0,Farciennes (entité),43872.0,Gemeente,154,"10,37 km2"
229249,Farine mélodieuse 2015 Antheit,Liège,22.0,Wanze (entité),43818.0,Gebied,154,"7,44 ha"
229248,Farine mélodieuse 2015 Couthuin,Liège,22.0,Héron (entité),43822.0,Gebied,154,"8,11 ha"
229247,Farine mélodieuse 2015 Liberchies,Hainaut,23.0,Pont-à-Celles (entité),43831.0,Gebied,154,"5,14 ha"
241410,Faubourg de Bruxelles,Hainaut,23.0,Charleroi (entité),43858.0,Gebied,154,"8,3 ha"
42569,Faulx-les-Tombes,Namur,24.0,Gesves (entité),43869.0,Deelgemeente,154,"13,81 km2"
42039,Fauroeulx,Hainaut,23.0,Estinnes (entité),43878.0,Deelgemeente,154,"4,19 km2"
43575,Fauvillers,Luxembourg,26.0,Fauvillers (entité),43949.0,Deelgemeente,154,"28,55 km2"
43949,Fauvillers (entité),Luxembourg,26.0,Fauvillers (entité),43949.0,Gemeente,154,"74,92 km2"
42255,Faymonville,Liège,22.0,Waimes (entité),43819.0,Deelgemeente,155,"8,52 km2"
108346,Fays de la Folie (réserve naturelle),Luxembourg,26.0,Manhay (entité),43897.0,Gebied,155,"12,9 ha"
179932,Fays de Luci (Tenneville),Luxembourg,26.0,Tenneville (entité),43931.0,Gebied,155,"50,27 ha"
23845,Fays-Les-Veneurs,Luxembourg,26.0,Paliseul (entité),43948.0,Deelgemeente,155,"14,6 km2"
41952,Fayt-Le-Franc,Hainaut,23.0,Honnelles (entité),43893.0,Deelgemeente,155,"2,97 km2"
41895,Fayt-lez-Manage,Hainaut,23.0,Manage (entité),43847.0,Deelgemeente,155,"2,61 km2"
73063,Federbach (réserve naturelle),Liège,22.0,Burg-Reuland (entité),43917.0,Gebied,155,"38,57 ha"
42456,Felenne,Namur,24.0,Beauraing (entité),43930.0,Deelgemeente,155,"20,4 km2"
23900,Feluy,Hainaut,23.0,Seneffe (entité),43812.0,Deelgemeente,155,"16,38 km2"
672031,Feluy (Zoning Industriel),Hainaut,23.0,Ecaussinnes (entité),43814.0,Gebied,155,"43,73 ha"
42164,Feneur,Liège,22.0,Dalhem (entité),43725.0,Deelgemeente,155,"1,4 km2"
241679,Ferme à Gulpen,Liège,22.0,Plombières (entité),43720.0,Gebied,155,"1,66 ha"
241660,Ferme de Basseille,Namur,24.0,Namur (entité),43840.0,Gebied,155,2.421 m2
241731,Ferme de Belle-Vue,Liège,22.0,Pepinster (entité),43806.0,Gebied,155,"1,24 ha"
241676,Ferme de Gerbèhaye,Liège,22.0,Verlaine (entité),43791.0,Gebied,155,"4,05 ha"
241583,Ferme de L'Airbois,Namur,24.0,Yvoir (entité),43901.0,Gebied,155,"10,47 ha"
179724,Ferme de Losange (Bastogne),Luxembourg,26.0,Bastogne (entité),43934.0,Gebied,155,"8,61 ha"
241407,Ferme de Malfalisse,Hainaut,23.0,Montigny-le-Tilleul (entité),43889.0,Gebied,155,"1,45 ha"
241556,Ferme de Marbisoeul,Hainaut,23.0,Thuin (entité),43898.0,Gebied,155,"2,94 ha"
241657,Ferme de Pironbou,Liège,22.0,Aywaille (entité),43842.0,Gebied,155,"3,63 ha"
241425,Ferme de Reux,Namur,24.0,Ciney (entité),43908.0,Gebied,155,"3,53 ha"
241450,Ferme de Robionoi,Namur,24.0,Floreffe (entité),43864.0,Gebied,155,"4,5 ha"
179307,Ferme Demarbaix Sud (Ittre),Brabant Wallon,25.0,Ittre (entité),43772.0,Gebied,155,"7,4 ha"
691448,Ferme Demoitié - Lizin,Liège,22.0,Ouffet (entité),43860.0,Gebied,155,"1,37 km2"
